Version,Champion,Winrate|% Games Won,Damage Done|Damage Per Second,Shielding|Shielding Per Second,Healing|Healing Per Second,Popularity|% Games Chosen,Kills|Kills Per Minute,Slays|Slays Per Minute,Deaths|Deaths Per Minute,Credits|Credits Per Minute,Count
OB53,Ash,0.472,59.370,53.512,0.000,0.410,1.250,0.380,0.644,153.830,78112
OB53,Barik,0.546,75.896,87.531,0.000,0.434,1.830,0.520,0.592,171.486,82569
OB53,Bomb King,0.502,67.750,0.000,0.000,0.401,1.418,0.750,0.721,131.313,76266
OB53,Buck,0.486,66.720,0.000,0.000,0.107,1.635,0.836,0.679,140.243,20387
OB53,Cassie,0.442,79.507,0.000,0.000,0.281,1.632,0.872,0.715,137.473,53451
OB53,Drogoz,0.552,95.692,0.000,0.000,0.296,1.664,0.956,0.653,151.144,56405
OB53,Evie,0.557,80.478,0.000,0.000,0.307,1.716,1.029,0.582,148.838,58517
OB53,Fernando,0.553,55.702,148.889,0.000,0.470,1.240,0.408,0.562,185.842,89479
OB53,Grohk,0.538,54.261,1.153,51.600,0.094,1.479,0.356,0.599,158.235,17945
OB53,Grover,0.552,58.269,0.000,67.568,0.411,1.355,0.478,0.569,164.619,78287
OB53,Inara,0.489,59.509,23.012,0.000,0.236,1.321,0.360,0.673,159.132,44906
OB53,Kinessa,0.364,62.276,0.000,0.000,0.174,1.294,0.647,0.718,105.962,33044
OB53,Lex,0.474,74.989,0.000,0.000,0.320,1.818,1.024,0.770,183.972,60922
OB53,Maeve,0.470,66.557,0.000,0.000,0.320,1.524,0.893,0.709,132.788,60814
OB53,Makoa,0.462,59.699,56.645,0.000,0.527,1.296,0.569,0.621,154.339,100312
OB53,Mal'Damba,0.486,48.029,0.000,67.033,0.326,1.164,0.367,0.682,132.315,61968
OB53,Pip,0.471,54.769,0.000,43.235,0.247,1.333,0.464,0.634,126.600,46946
OB53,Ruckus,0.502,78.527,53.953,0.000,0.480,1.663,0.615,0.699,159.129,91301
OB53,Seris,0.464,47.613,0.000,70.393,0.556,1.103,0.325,0.522,128.749,105824
OB53,Sha Lin,0.413,77.921,0.000,0.000,0.213,1.388,0.782,0.733,126.126,40453
OB53,Skye,0.459,70.227,0.000,0.000,0.275,1.569,0.954,0.801,135.124,52284
OB53,Torvald,0.584,48.250,107.031,0.000,0.486,1.245,0.424,0.527,169.281,92552
OB53,Tyra,0.511,93.563,0.000,0.000,0.494,1.730,0.816,0.788,152.983,94080
OB53,Viktor,0.451,87.009,0.000,0.000,0.533,1.652,0.837,0.733,140.296,101371
OB53,Willo,0.559,88.870,0.000,0.000,0.455,1.826,0.859,0.657,150.396,86569
OB53,Ying,0.542,46.896,0.000,80.841,0.422,1.295,0.339,0.548,141.405,80403
OB53,Zhin,0.526,75.958,0.000,0.000,0.331,1.599,0.955,0.667,144.876,62908
OB54,Androxus,0.444,66.391,0.000,0.000,0.344,1.452,0.893,0.779,129.270,65069
OB54,Ash,0.491,65.430,60.008,0.000,0.403,1.348,0.428,0.621,160.839,76144
OB54,Barik,0.522,75.235,87.675,0.000,0.419,1.776,0.504,0.596,168.017,79176
OB54,Bomb King,0.510,68.376,0.000,0.000,0.368,1.422,0.731,0.720,132.446,69467
OB54,Buck,0.473,63.597,0.000,0.000,0.079,1.539,0.760,0.701,134.514,14997
OB54,Cassie,0.459,82.069,0.000,0.000,0.250,1.668,0.892,0.687,141.052,47273
OB54,Drogoz,0.540,94.366,0.000,0.000,0.238,1.595,0.904,0.670,147.570,44906
OB54,Evie,0.508,74.493,0.000,0.000,0.280,1.540,0.905,0.647,136.621,52931
OB54,Fernando,0.566,62.833,133.782,0.000,0.609,1.385,0.487,0.554,186.905,115001
OB54,Grohk,0.538,54.342,1.146,56.081,0.090,1.484,0.350,0.590,160.419,17017
OB54,Grover,0.544,60.375,0.000,70.268,0.417,1.369,0.491,0.560,163.087,78854
OB54,Inara,0.484,61.254,24.651,0.000,0.242,1.338,0.369,0.671,160.487,45770
OB54,Kinessa,0.366,62.822,0.000,0.000,0.148,1.276,0.641,0.696,105.508,28022
OB54,Lex,0.471,73.113,0.000,0.000,0.256,1.779,0.991,0.773,180.966,48332
OB54,Lian,0.476,94.347,0.000,0.000,0.431,1.803,0.903,0.742,151.386,81465
OB54,Maeve,0.471,65.885,0.000,0.000,0.322,1.499,0.874,0.718,131.348,60798
OB54,Makoa,0.452,60.437,56.327,0.000,0.526,1.288,0.565,0.620,153.422,99404
OB54,Mal'Damba,0.477,46.953,0.000,76.223,0.359,1.132,0.349,0.667,133.529,67805
OB54,Pip,0.463,53.689,0.000,48.118,0.227,1.300,0.438,0.630,126.278,42946
OB54,Ruckus,0.506,83.187,54.034,0.000,0.525,1.708,0.665,0.678,162.662,99154
OB54,Seris,0.489,51.625,0.000,74.849,0.569,1.177,0.358,0.496,134.817,107594
OB54,Sha Lin,0.418,79.422,0.000,0.000,0.179,1.396,0.789,0.724,127.485,33748
OB54,Skye,0.465,69.758,0.000,0.000,0.250,1.552,0.937,0.800,133.958,47285
OB54,Torvald,0.577,51.217,106.207,0.000,0.501,1.277,0.451,0.526,170.359,94710
OB54,Tyra,0.513,94.624,0.000,0.000,0.437,1.736,0.810,0.779,153.799,82574
OB54,Viktor,0.452,87.070,0.000,0.000,0.444,1.635,0.821,0.722,139.850,83927
OB54,Willo,0.558,89.301,0.000,0.000,0.339,1.823,0.852,0.654,150.562,63968
OB54,Ying,0.528,46.522,0.000,85.292,0.398,1.274,0.328,0.537,141.542,75106
OB54,Zhin,0.543,75.165,0.000,0.000,0.349,1.585,0.936,0.664,144.469,65847
OB55,Androxus,0.435,65.875,0.000,0.000,0.346,1.414,0.870,0.773,127.051,57467
OB55,Ash,0.494,66.644,61.786,0.000,0.402,1.325,0.418,0.611,162.101,66665
OB55,Barik,0.516,76.144,88.254,0.000,0.398,1.729,0.491,0.591,167.464,66053
OB55,Bomb King,0.521,68.995,0.000,0.000,0.388,1.405,0.727,0.705,132.723,64425
OB55,Buck,0.477,65.540,0.000,0.000,0.072,1.540,0.769,0.684,135.392,11995
OB55,Cassie,0.445,81.199,0.000,0.000,0.222,1.594,0.850,0.701,136.857,36827
OB55,Drogoz,0.535,94.829,0.000,0.000,0.255,1.565,0.889,0.667,146.187,42305
OB55,Evie,0.515,76.151,0.000,0.000,0.310,1.544,0.916,0.637,137.477,51492
OB55,Fernando,0.550,62.925,133.627,0.000,0.615,1.334,0.465,0.572,182.876,102133
OB55,Grohk,0.515,54.305,1.162,54.914,0.070,1.432,0.333,0.594,158.003,11677
OB55,Grover,0.524,61.260,0.000,66.798,0.322,1.326,0.480,0.580,157.348,53430
OB55,Inara,0.500,62.714,25.045,0.000,0.218,1.339,0.371,0.654,163.424,36200
OB55,Jenos,0.554,54.545,0.000,94.043,0.518,1.576,0.531,0.472,154.473,86048
OB55,Kinessa,0.356,61.915,0.000,0.000,0.145,1.238,0.614,0.701,103.445,24082
OB55,Lex,0.467,72.099,0.000,0.000,0.218,1.722,0.954,0.771,176.775,36178
OB55,Lian,0.476,94.829,0.000,0.000,0.389,1.773,0.883,0.740,150.156,64558
OB55,Maeve,0.470,66.477,0.000,0.000,0.318,1.475,0.859,0.714,130.247,52746
OB55,Makoa,0.474,63.669,56.354,0.000,0.541,1.331,0.592,0.586,157.655,89792
OB55,Mal'Damba,0.461,48.233,0.000,73.235,0.301,1.108,0.347,0.673,130.812,50004
OB55,Pip,0.464,55.043,0.000,45.441,0.194,1.292,0.448,0.621,124.964,32273
OB55,Ruckus,0.496,82.508,54.003,0.000,0.541,1.653,0.641,0.674,161.091,89852
OB55,Seris,0.469,50.277,0.000,72.908,0.467,1.110,0.340,0.506,130.471,77554
OB55,Sha Lin,0.416,80.517,0.000,0.000,0.164,1.380,0.778,0.713,126.927,27263
OB55,Skye,0.447,66.398,0.000,0.000,0.236,1.450,0.846,0.798,126.665,39165
OB55,Torvald,0.582,53.050,106.037,0.000,0.533,1.263,0.444,0.518,171.578,88542
OB55,Tyra,0.502,92.310,0.000,0.000,0.387,1.665,0.764,0.782,149.457,64187
OB55,Viktor,0.464,90.002,0.000,0.000,0.450,1.654,0.838,0.713,142.162,74726
OB55,Willo,0.557,89.817,0.000,0.000,0.291,1.784,0.844,0.643,149.253,48382
OB55,Ying,0.511,46.414,0.000,84.182,0.316,1.210,0.313,0.545,137.299,52463
OB55,Zhin,0.547,76.450,0.000,0.000,0.372,1.577,0.934,0.651,144.388,61706
OB56,Androxus,0.454,66.888,0.000,0.000,0.298,1.447,0.892,0.755,206.468,190573
OB56,Ash,0.485,66.504,61.329,0.000,0.476,1.324,0.416,0.605,237.266,304533
OB56,Barik,0.522,80.296,89.326,0.000,0.476,1.771,0.518,0.582,246.753,303990
OB56,Bomb King,0.523,70.127,0.000,0.000,0.392,1.420,0.734,0.688,211.508,250868
OB56,Buck,0.482,64.283,0.000,0.000,0.066,1.527,0.763,0.660,212.465,42156
OB56,Cassie,0.467,82.661,0.000,0.000,0.204,1.623,0.860,0.676,218.300,130105
OB56,Drogoz,0.522,95.478,0.000,0.000,0.282,1.546,0.877,0.669,224.269,180234
OB56,Evie,0.515,75.795,0.000,0.000,0.317,1.538,0.907,0.627,214.666,202901
OB56,Fernando,0.549,65.159,128.627,0.000,0.693,1.389,0.493,0.566,258.531,442783
OB56,Grohk,0.520,54.646,1.259,52.980,0.055,1.440,0.348,0.568,234.147,34889
OB56,Grover,0.521,60.158,0.000,68.543,0.272,1.327,0.459,0.565,233.701,174187
OB56,Inara,0.489,62.249,24.398,0.000,0.201,1.325,0.364,0.653,237.139,128626
OB56,Jenos,0.542,51.170,0.000,98.374,0.520,1.500,0.478,0.488,229.426,332631
OB56,Kinessa,0.377,61.093,0.000,0.000,0.122,1.227,0.618,0.681,182.769,78063
OB56,Lex,0.465,70.802,0.000,0.000,0.176,1.681,0.920,0.761,250.517,112623
OB56,Lian,0.490,95.655,0.000,0.000,0.409,1.788,0.892,0.720,229.654,261761
OB56,Maeve,0.448,59.510,0.000,0.000,0.234,1.312,0.737,0.725,197.201,149503
OB56,Makoa,0.482,65.444,54.968,0.000,0.591,1.379,0.621,0.573,235.510,377947
OB56,Mal'Damba,0.470,47.808,0.000,76.175,0.286,1.109,0.343,0.656,210.664,182831
OB56,Pip,0.468,54.940,0.000,45.897,0.152,1.284,0.447,0.610,203.773,97085
OB56,Ruckus,0.467,77.498,53.441,0.000,0.495,1.591,0.578,0.683,232.747,316381
OB56,Seris,0.463,50.170,0.000,72.198,0.497,1.099,0.332,0.505,206.816,317416
OB56,Sha Lin,0.462,84.949,0.000,0.000,0.175,1.489,0.857,0.672,213.100,111889
OB56,Skye,0.449,63.122,0.000,0.000,0.221,1.420,0.805,0.730,202.616,141104
OB56,Torvald,0.559,53.127,105.751,0.000,0.552,1.250,0.437,0.524,245.963,352829
OB56,Tyra,0.503,92.372,0.000,0.000,0.360,1.654,0.760,0.765,227.331,230418
OB56,Viktor,0.474,90.623,0.000,0.000,0.473,1.660,0.845,0.697,221.355,302646
OB56,Willo,0.536,88.001,0.000,0.000,0.237,1.725,0.811,0.642,223.932,151630
OB56,Ying,0.521,51.544,0.000,83.677,0.368,1.297,0.370,0.549,220.832,235479
OB56,Zhin,0.534,74.979,0.000,0.000,0.399,1.532,0.903,0.657,219.353,254849
OB57,Androxus,0.429,66.808,0.000,0.000,0.221,1.417,0.876,0.783,204.260,105534
OB57,Ash,0.487,67.097,62.878,0.000,0.545,1.342,0.418,0.614,237.573,260086
OB57,Barik,0.531,85.475,85.120,0.000,0.499,1.831,0.541,0.579,248.974,237976
OB57,Bomb King,0.533,71.941,0.000,0.000,0.392,1.442,0.736,0.702,212.888,186738
OB57,Buck,0.459,64.437,0.000,0.000,0.057,1.490,0.743,0.682,210.212,27247
OB57,Cassie,0.454,83.468,0.000,0.000,0.182,1.610,0.850,0.696,217.214,86619
OB57,Drogoz,0.525,98.486,0.000,0.000,0.286,1.573,0.894,0.680,225.876,136488
OB57,Evie,0.505,77.280,0.000,0.000,0.285,1.550,0.920,0.654,215.086,135722
OB57,Fernando,0.524,66.459,123.549,0.000,0.714,1.352,0.477,0.595,254.666,340305
OB57,Grohk,0.515,53.293,1.323,54.876,0.065,1.417,0.337,0.590,233.514,30943
OB57,Grover,0.519,61.632,0.000,70.200,0.249,1.342,0.463,0.579,234.725,118798
OB57,Inara,0.500,64.455,24.120,0.000,0.215,1.361,0.376,0.657,239.209,102578
OB57,Jenos,0.524,49.210,0.000,105.310,0.511,1.445,0.438,0.507,227.601,243771
OB57,Kinessa,0.367,63.327,0.000,0.000,0.120,1.251,0.627,0.699,184.101,57038
OB57,Lex,0.491,80.233,0.000,0.000,0.352,1.866,1.058,0.772,265.853,167928
OB57,Lian,0.458,93.645,0.000,0.000,0.328,1.715,0.822,0.758,224.218,156556
OB57,Maeve,0.454,64.620,0.000,0.000,0.195,1.410,0.813,0.735,203.582,93017
OB57,Makoa,0.482,67.997,53.398,0.000,0.619,1.416,0.641,0.579,236.476,295338
OB57,Mal'Damba,0.462,47.617,0.000,81.990,0.276,1.099,0.330,0.668,211.021,131777
OB57,Pip,0.464,54.821,0.000,47.983,0.144,1.277,0.436,0.633,203.787,68630
OB57,Ruckus,0.458,83.373,53.439,0.000,0.448,1.607,0.606,0.700,233.015,213746
OB57,Seris,0.460,50.186,0.000,77.115,0.465,1.100,0.330,0.519,207.638,221950
OB57,Sha Lin,0.473,91.140,0.000,0.000,0.204,1.581,0.925,0.678,219.604,97488
OB57,Skye,0.497,78.112,0.000,0.000,0.263,1.661,1.001,0.725,220.166,125556
OB57,Strix,0.390,78.182,0.000,0.000,0.024,1.493,0.822,0.579,202.856,11516
OB57,Torvald,0.572,55.980,104.249,0.000,0.583,1.304,0.465,0.526,247.897,278128
OB57,Tyra,0.508,95.457,0.000,0.000,0.333,1.695,0.780,0.781,229.884,158622
OB57,Viktor,0.477,93.114,0.000,0.000,0.476,1.691,0.859,0.715,223.267,227209
OB57,Willo,0.535,90.071,0.000,0.000,0.199,1.754,0.821,0.657,224.916,94656
OB57,Ying,0.555,51.003,0.000,95.378,0.385,1.332,0.368,0.545,227.045,183472
OB57,Zhin,0.539,77.868,0.000,0.000,0.363,1.573,0.929,0.668,221.976,172978
OB58,Androxus,0.402,64.292,0.000,0.000,0.168,1.347,0.829,0.793,198.798,58250
OB58,Ash,0.485,67.380,58.377,0.000,0.444,1.339,0.420,0.608,235.125,154230
OB58,Barik,0.529,84.807,83.708,0.000,0.557,1.827,0.541,0.574,247.167,193340
OB58,Bomb King,0.540,71.106,0.000,0.000,0.375,1.437,0.735,0.701,211.886,130156
OB58,Buck,0.439,63.353,0.000,0.000,0.038,1.462,0.732,0.700,207.953,13207
OB58,Cassie,0.453,82.242,0.000,0.000,0.174,1.582,0.828,0.702,214.989,60610
OB58,Drogoz,0.525,95.916,0.000,0.000,0.283,1.535,0.868,0.683,222.621,98213
OB58,Evie,0.487,75.168,0.000,0.000,0.238,1.488,0.886,0.664,210.661,82609
OB58,Fernando,0.522,65.267,121.271,0.000,0.747,1.335,0.467,0.596,251.916,259524
OB58,Grohk,0.513,52.946,1.357,53.185,0.057,1.411,0.326,0.585,231.875,19709
OB58,Grover,0.519,59.563,0.000,68.784,0.260,1.314,0.447,0.574,231.527,90177
OB58,Inara,0.494,63.563,22.903,0.000,0.214,1.346,0.373,0.661,236.256,74267
OB58,Jenos,0.504,48.449,0.000,97.223,0.472,1.411,0.420,0.521,221.479,164013
OB58,Kinessa,0.374,61.856,0.000,0.000,0.077,1.236,0.612,0.697,182.897,26716
OB58,Lex,0.479,78.391,0.000,0.000,0.297,1.829,1.039,0.785,262.608,103215
OB58,Lian,0.461,92.863,0.000,0.000,0.308,1.701,0.796,0.757,222.685,106851
OB58,Maeve,0.539,79.952,0.000,0.000,0.431,1.745,1.076,0.693,226.201,149643
OB58,Makoa,0.479,67.482,50.789,0.000,0.631,1.412,0.644,0.579,233.964,219358
OB58,Mal'Damba,0.468,46.199,0.000,82.468,0.290,1.080,0.319,0.665,209.646,100894
OB58,Pip,0.459,53.187,0.000,48.566,0.132,1.248,0.415,0.632,201.492,45837
OB58,Ruckus,0.467,84.411,51.943,0.000,0.435,1.628,0.626,0.692,233.128,151022
OB58,Seris,0.468,48.782,0.000,77.657,0.444,1.083,0.320,0.521,206.635,154324
OB58,Sha Lin,0.474,89.456,0.000,0.000,0.192,1.550,0.896,0.697,217.228,66600
OB58,Skye,0.482,77.441,0.000,0.000,0.264,1.628,0.983,0.740,217.844,91789
OB58,Strix,0.384,72.506,0.000,0.000,0.195,1.377,0.726,0.626,193.673,67768
OB58,Torvald,0.565,54.599,102.533,0.000,0.624,1.277,0.453,0.527,244.270,216789
OB58,Tyra,0.507,92.826,0.000,0.000,0.291,1.668,0.757,0.785,226.965,101127
OB58,Viktor,0.475,90.700,0.000,0.000,0.404,1.656,0.833,0.726,220.485,140286
OB58,Willo,0.534,88.384,0.000,0.000,0.195,1.713,0.799,0.661,222.146,67863
OB58,Ying,0.564,50.942,0.000,93.656,0.409,1.338,0.371,0.548,226.322,142186
OB58,Zhin,0.532,77.913,0.000,0.000,0.355,1.561,0.926,0.670,221.285,123257
OB59,Androxus,0.459,71.871,0.000,0.000,0.274,1.535,0.987,0.781,213.949,91616
OB59,Ash,0.486,65.153,56.046,0.000,0.437,1.329,0.414,0.613,234.251,146157
OB59,Barik,0.532,82.469,79.271,0.000,0.560,1.810,0.535,0.576,246.089,187482
